第一杯,,,,,,,,,第二杯,,,,,,,,,,第三杯,,,,,,,,,第四杯,,,,,,,,,第五杯,,,,,,
3.32,4.08,2.48,2.15,0.49,2.6,4.94,4.86,,2.19,4.92,2.66,2.23,0.53,2.91,4.96,4.61,,2.19,4.47,2.62,2.03,0.47,2.71,4.98,4.82,,2.38,4.28,2.56,1.97,0.45,2.64,4.98,4.73,,2.5,4.24,2.7,2.01,0.51,2.79,4.98,4.98
3.36,4.14,2.5,2.15,0.49,2.62,4.98,4.84,,2.21,4.92,2.66,2.23,0.53,2.89,4.98,4.61,,2.17,4.45,2.62,2.03,0.45,2.71,4.98,4.86,,2.36,4.3,2.58,1.95,0.45,2.66,4.98,4.69,,2.5,4.24,2.68,2.01,0.51,2.81,4.98,4.98
3.32,4.12,2.48,2.13,0.51,2.62,4.98,4.9,,2.19,4.88,2.68,2.23,0.53,2.89,4.98,4.59,,2.19,4.47,2.64,2.05,0.47,2.7,4.96,4.86,,2.38,4.3,2.56,1.95,0.45,2.66,4.98,4.71,,2.5,4.26,2.68,2.01,0.51,2.79,4.98,4.98
3.32,4.12,2.48,2.15,0.49,2.6,4.98,4.86,,2.19,4.92,2.68,2.25,0.53,2.91,4.98,4.57,,2.21,4.47,2.64,2.03,0.47,2.7,4.96,4.84,,2.38,4.26,2.56,1.95,0.45,2.68,4.98,4.69,,2.52,4.24,2.68,2.03,0.53,2.81,4.98,4.98
3.36,4.08,2.5,2.15,0.49,2.6,4.98,4.88,,2.21,4.92,2.7,2.23,0.55,2.91,4.98,4.57,,2.19,4.43,2.64,2.05,0.47,2.7,4.98,4.86,,2.38,4.3,2.56,1.97,0.47,2.68,4.98,4.69,,2.5,4.26,2.68,2.01,0.51,2.81,4.98,4.98
3.38,4.12,2.48,2.15,0.49,2.62,4.98,4.84,,2.19,4.88,2.66,2.25,0.55,2.91,4.98,4.59,,2.19,4.41,2.64,2.03,0.49,2.71,4.98,4.84,,2.38,4.3,2.58,1.97,0.45,2.66,4.98,4.69,,2.54,4.22,2.7,2.03,0.51,2.81,4.98,4.98
3.36,4.1,2.5,2.15,0.49,2.6,4.96,4.86,,2.21,4.94,2.68,2.25,0.55,2.91,4.98,4.59,,2.19,4.47,2.62,2.05,0.47,2.73,4.98,4.9,,2.38,4.32,2.56,1.97,0.45,2.7,4.98,4.73,,2.54,4.22,2.7,2.03,0.53,2.79,4.98,4.98
3.36,4.12,2.48,2.13,0.49,2.6,4.98,4.88,,2.19,4.96,2.68,2.25,0.55,2.91,4.98,4.57,,2.17,4.49,2.64,2.03,0.47,2.73,4.98,4.88,,2.4,4.3,2.56,1.95,0.45,2.68,4.98,4.69,,2.5,4.28,2.71,2.03,0.51,2.79,4.98,4.98
3.36,4.14,2.5,2.15,0.49,2.62,4.98,4.88,,2.19,4.92,2.68,2.25,0.55,2.93,4.96,4.57,,2.19,4.49,2.66,2.05,0.49,2.73,4.98,4.86,,2.36,4.32,2.56,1.95,0.45,2.71,4.98,4.71,,2.54,4.26,2.7,2.03,0.51,2.81,4.98,4.98
3.32,4.14,2.5,2.15,0.51,2.6,4.96,4.9,,2.23,4.94,2.7,2.25,0.57,2.91,4.96,4.61,,2.19,4.45,2.64,2.03,0.47,2.71,4.98,4.9,,2.4,4.28,2.56,1.97,0.45,2.71,4.98,4.73,,2.54,4.26,2.7,2.03,0.53,2.81,4.98,4.98
3.36,4.14,2.5,2.17,0.49,2.64,4.98,4.9,,2.23,4.92,2.68,2.25,0.55,2.89,4.96,4.61,,2.19,4.47,2.66,2.05,0.47,2.7,4.98,4.9,,2.4,4.3,2.58,1.95,0.45,2.71,4.98,4.69,,2.52,4.26,2.71,2.05,0.51,2.83,4.98,4.98
